doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.9617973000201491,401,15
FBIS3-20090,1,9.290847,0.921797834262154,401,15
FT941-4506,0,9.233107,0.8695658476480395,401,15
FBIS4-18372,0,9.083562,0.9617139039984732,401,15
FT924-4470,1,8.691005,0.9787144992526158,401,15
LA101290-0115,1,11.674699,0.9224981008356322,402,15
LA072489-0053,0,10.390393,0.89595115995116,402,15
LA100890-0105,0,9.990089,0.8164287819460233,402,15
LA030690-0022,0,9.987107,0.8760917838638046,402,15
LA020789-0112,0,9.914637,0.8757038581856099,402,15
LA030689-0082,0,10.093675,0.907295681063123,403,15
LA083089-0024,0,9.708849,0.9679915514592934,403,15
FR940525-1-00062,1,9.441388,0.917486179807972,403,15
LA071290-0133,1,9.441388,0.970647931303669,403,15
FR940525-1-00078,1,9.323615,0.8716424631318248,403,15
FBIS4-14340,0,11.890872,0.9353360444269535,404,15
FT934-17386,0,11.085657,0.9361356482891664,404,15
FT934-8237,0,10.767681,0.8471771428571429,404,15
FT934-9649,0,10.700646,0.970199692780338,404,15
FT934-17378,0,10.673793,0.8879188712522047,404,15
FBIS3-42549,0,12.6898575,0.9054025974025974,405,15
FBIS3-59742,0,11.0759945,0.8709072589477372,405,15
FBIS3-40213,0,10.533146,0.867551392141556,405,15
FBIS3-42550,0,10.375032,0.9117868432936926,405,15
LA012289-0002,0,10.119149,0.9232147880249145,405,15
LA121189-0042,0,14.436002,0.9430185633575463,406,15
FT922-4560,0,13.775206,0.9024242424242426,406,15
LA051790-0095,1,13.43512,0.929027252448841,406,15
LA111589-0149,0,13.344221,0.8870988867059594,406,15
LA080489-0045,1,13.305286,0.9512462797619048,406,15
LA050889-0063,1,15.4146805,0.6734228734228733,407,15
LA012589-0100,1,13.370525,0.9458508747310319,407,15
FT941-15416,1,13.210795,0.854929214929215,407,15
LA012489-0067,0,13.210795,0.9315371762740184,407,15
FT921-6003,1,13.190692,0.8339433489383838,407,15
LA060689-0099,0,14.307083,0.8702421582967658,408,15
LA082189-0033,0,14.284037,0.91936044490789,408,15
LA082889-0052,0,13.61459,0.8506161137440758,408,15
FT923-1747,1,13.408705,0.8933619226302155,408,15
LA092390-0028,1,13.408705,0.5504878851003179,408,15
FT941-758,1,13.520545,0.8828428749777064,409,15
FT923-13692,1,12.870329,0.8799706959706959,409,15
FT923-13817,1,11.633671,0.9737984496124031,409,15
LA110489-0092,0,11.46385,0.9459055802772237,409,15
LA041689-0098,0,11.176984,0.9774911318929379,409,15
FBIS4-64577,1,12.05719,0.921885521885522,410,15
FBIS3-59001,1,11.296025,0.889620253164557,410,15
FT931-16236,0,11.077779,0.8752886002886003,410,15
FBIS3-39341,1,10.944582,0.6981421497449645,410,15
FT932-16523,1,10.917326,0.9306935817805383,410,15
LA101289-0146,1,18.396696,0.9166194945131337,411,15
FT922-4205,1,17.11045,0.9150948166877371,411,15
FT934-6249,0,15.800142,0.7818815331010454,411,15
LA050490-0070,0,15.5291195,0.9435437021388964,411,15
LA041589-0050,1,15.266436,0.9495480383934396,411,15
LA041890-0141,0,8.366061,0.8475980237569641,412,15
FT933-6584,1,8.080351,0.9394048873500929,412,15
LA021489-0071,1,8.027657,0.9586125808348029,412,15
FBIS4-1468,1,7.752486,0.906162200978412,412,15
FT943-8889,0,7.5650406,0.9310536980749745,412,15
FBIS4-51135,0,8.786941,0.9673101673101674,413,15
FT943-2620,0,8.498466,0.48242183184178544,413,15
FBIS3-7699,0,8.378071,0.9698736637512148,413,15
FBIS3-40861,0,8.363681,0.9230190099755317,413,15
FBIS4-27541,0,8.3462105,0.872470799640611,413,15
LA040590-0222,0,14.256916,0.8556176288019864,414,15
FT921-9644,1,13.95374,0.8615607080528547,414,15
LA061890-0107,0,13.594603,0.8103596544102873,414,15
FT921-8261,0,13.446551,0.9616793462947308,414,15
FT943-11487,0,13.357056,0.9096976016684046,414,15
FT921-3261,1,16.829954,0.917154137458706,415,15
FBIS3-60083,1,16.679523,0.8890814558058926,415,15
FBIS3-60025,1,15.317625,0.9546295090506577,415,15
FBIS4-2802,1,14.865173,0.8957881680418487,415,15
FBIS4-21166,1,14.74885,0.8258757525998905,415,15
FBIS3-45089,0,11.886904,0.9425610658771281,416,15
FBIS3-25805,0,11.684843,0.7740589569160998,416,15
FBIS4-66355,1,11.587604,0.8885925925925926,416,15
FBIS3-46276,1,11.393773,0.921760232972011,416,15
FBIS3-3711,0,11.3775835,0.7457275593164094,416,15
LA092989-0114,1,6.5508046,0.9665987041819583,417,15
FBIS4-25449,0,6.510442,0.9210596269306567,417,15
LA092989-0098,1,6.3569546,0.9364052376421549,417,15
FT931-3244,0,6.223255,0.8428532995118951,417,15
LA082990-0115,0,6.203093,0.9219673270768162,417,15
LA102189-0167,1,9.719133,0.8579872802095024,418,15
LA051889-0088,1,9.578237,0.727757974590988,418,15
LA022490-0006,0,9.041793,0.7979925303454715,418,15
LA081189-0137,1,9.041793,0.2702745875678207,418,15
LA060890-0112,1,9.031743,0.7148354757862398,418,15
FBIS3-41645,0,14.722347,0.6738610967852845,419,15
FBIS3-41503,0,14.377756,0.9301340730466944,419,15
LA040190-0174,1,13.241081,0.7280030567894158,419,15
FBIS4-67400,0,12.673786,0.9639032586107795,419,15
LA020890-0157,0,12.07088,0.926598702502317,419,15
LA121590-0108,1,20.49439,0.966519286476597,420,15
LA011690-0088,0,20.386726,0.8149393090569562,420,15
LA010390-0086,1,19.058653,0.9584632421841724,420,15
LA011989-0129,1,18.77626,0.6379032461791084,420,15
LA020689-0022,1,18.654099,0.7799991990067683,420,15
FT931-2779,0,12.33889,0.8934020711798489,421,15
FT933-4383,0,11.8105,0.9151640759930917,421,15
FBIS4-53866,0,11.026218,0.958688429871443,421,15
LA040790-0126,0,11.001229,0.8766937669376693,421,15
FBIS3-22152,0,10.826214,0.8564264221235134,421,15
LA062890-0110,0,12.604323,0.9239522620038857,422,15
FT944-2627,0,12.381614,0.9569491179769553,422,15
FT944-2524,0,11.491346,0.7550082101806239,422,15
FBIS4-36101,0,10.959179,0.8527202125485388,422,15
LA101489-0065,1,10.825184,0.9332428028245519,422,15
FT942-11666,1,22.477549,0.798886045461388,423,15
FT933-2528,1,22.29892,0.917198248905566,423,15
FT944-439,1,22.112698,0.8775224236824885,423,15
FBIS4-32072,1,21.894691,0.7741594128690903,423,15
FT943-7734,1,21.871471,0.9130052806205898,423,15
FT944-3141,0,7.051557,0.8283490041451824,424,15
LA103190-0037,0,7.051557,0.9541972064721339,424,15
LA111689-0152,0,7.051557,0.7937336093857833,424,15
LA072689-0058,0,7.0358224,0.9531420765027322,424,15
