doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.14041666666666663,401,25
FBIS3-20090,1,9.290847,0.17759999999999995,401,25
FT941-4506,0,9.233107,0.0369047619047619,401,25
FBIS4-18372,0,9.083562,0.12927536231884054,401,25
FT924-4470,1,8.691005,0.03587301587301586,401,25
LA101290-0115,1,11.674699,0.11022222222222217,402,25
LA072489-0053,0,10.390393,0.31199999999999994,402,25
LA100890-0105,0,9.990089,0.27075268817204295,402,25
LA030690-0022,0,9.987107,0.2066666666666666,402,25
LA020789-0112,0,9.914637,0.09010101010101008,402,25
LA030689-0082,0,10.093675,0.019333333333333334,403,25
LA083089-0024,0,9.708849,-0.027666666666666662,403,25
FR940525-1-00062,1,9.441388,0.17589743589743587,403,25
LA071290-0133,1,9.441388,0.14518518518518514,403,25
FR940525-1-00078,1,9.323615,0.23352941176470585,403,25
FBIS4-14340,0,11.890872,0.017471264367816083,404,25
FT934-17386,0,11.085657,0.2707843137254901,404,25
FT934-8237,0,10.767681,0.10487179487179484,404,25
FT934-9649,0,10.700646,0.11148148148148146,404,25
FT934-17378,0,10.673793,0.2753703703703703,404,25
FBIS3-42549,0,12.6898575,0.2635087719298245,405,25
FBIS3-59742,0,11.0759945,0.24541666666666662,405,25
FBIS3-40213,0,10.533146,0.25295238095238093,405,25
FBIS3-42550,0,10.375032,0.13768115942028983,405,25
LA012289-0002,0,10.119149,0.027878787878787878,405,25
LA121189-0042,0,14.436002,0.07599999999999998,406,25
FT922-4560,0,13.775206,0.13510600071864898,406,25
LA051790-0095,1,13.43512,0.02261904761904761,406,25
LA111589-0149,0,13.344221,0.20043010752688167,406,25
LA080489-0045,1,13.305286,0.03799999999999999,406,25
LA050889-0063,1,15.4146805,-0.03393939393939394,407,25
LA012589-0100,1,13.370525,0.08210526315789471,407,25
FT941-15416,1,13.210795,0.0379310344827586,407,25
LA012489-0067,0,13.210795,0.04878787878787878,407,25
FT921-6003,1,13.190692,0.07913043478260869,407,25
LA060689-0099,0,14.307083,0.34395061728395043,408,25
LA082189-0033,0,14.284037,0.3439999999999999,408,25
LA082889-0052,0,13.61459,0.3633333333333333,408,25
FT923-1747,1,13.408705,0.399393545592376,408,25
LA092390-0028,1,13.408705,0.3266666666666666,408,25
FT941-758,1,13.520545,-0.007435897435897439,409,25
FT923-13692,1,12.870329,0.32450980392156853,409,25
FT923-13817,1,11.633671,0.23301587301587295,409,25
LA110489-0092,0,11.46385,0.006031746031746039,409,25
LA041689-0098,0,11.176984,0.09256410256410255,409,25
FBIS4-64577,1,12.05719,0.2336,410,25
FBIS3-59001,1,11.296025,0.27199999999999996,410,25
FT931-16236,0,11.077779,0.016296296296296295,410,25
FBIS3-39341,1,10.944582,0.19955555555555549,410,25
FT932-16523,1,10.917326,0.17194444444444437,410,25
LA101289-0146,1,18.396696,0.10111111111111108,411,25
FT922-4205,1,17.11045,0.1372549019607843,411,25
FT934-6249,0,15.800142,0.22499999999999995,411,25
LA050490-0070,0,15.5291195,0.09976190476190475,411,25
LA041589-0050,1,15.266436,0.2061728395061728,411,25
LA041890-0141,0,8.366061,0.3503703703703703,412,25
FT933-6584,1,8.080351,0.3507207207207207,412,25
LA021489-0071,1,8.027657,0.29999999999999993,412,25
FBIS4-1468,1,7.752486,0.2547008547008547,412,25
FT943-8889,0,7.5650406,0.20333333333333328,412,25
FBIS4-51135,0,8.786941,0.11291666666666664,413,25
FT943-2620,0,8.498466,0.23754385964912278,413,25
FBIS3-7699,0,8.378071,0.04719999999999997,413,25
FBIS3-40861,0,8.363681,0.14181818181818176,413,25
FBIS4-27541,0,8.3462105,0.17186991869918694,413,25
LA040590-0222,0,14.256916,0.29393939393939394,414,25
FT921-9644,1,13.95374,0.18924731182795693,414,25
LA061890-0107,0,13.594603,0.3033333333333333,414,25
FT921-8261,0,13.446551,0.011428571428571418,414,25
FT943-11487,0,13.357056,0.17555555555555552,414,25
FT921-3261,1,16.829954,0.3266666666666666,415,25
FBIS3-60083,1,16.679523,0.2505555555555555,415,25
FBIS3-60025,1,15.317625,0.020555555555555532,415,25
FBIS4-2802,1,14.865173,0.09966666666666664,415,25
FBIS4-21166,1,14.74885,0.0654320987654321,415,25
FBIS3-45089,0,11.886904,-0.03402298850574711,416,25
FBIS3-25805,0,11.684843,0.20352941176470585,416,25
FBIS4-66355,1,11.587604,0.15999999999999998,416,25
FBIS3-46276,1,11.393773,0.18687499999999996,416,25
FBIS3-3711,0,11.3775835,-0.024313725490196083,416,25
LA092989-0114,1,6.5508046,0.2291666666666666,417,25
FBIS4-25449,0,6.510442,0.04318840579710143,417,25
LA092989-0098,1,6.3569546,0.07133333333333333,417,25
FT931-3244,0,6.223255,-0.10313725490196075,417,25
LA082990-0115,0,6.203093,0.19119047619047613,417,25
LA102189-0167,1,9.719133,-0.009425287356321827,418,25
LA051889-0088,1,9.578237,-0.1060869565217391,418,25
LA022490-0006,0,9.041793,0.010598290598290597,418,25
LA081189-0137,1,9.041793,0.21043478260869558,418,25
LA060890-0112,1,9.031743,0.039629629629629626,418,25
FBIS3-41645,0,14.722347,0.03452380952380951,419,25
FBIS3-41503,0,14.377756,0.008965517241379315,419,25
LA040190-0174,1,13.241081,0.1933333333333333,419,25
FBIS4-67400,0,12.673786,0.33275362318840573,419,25
LA020890-0157,0,12.07088,0.2998095238095238,419,25
LA121590-0108,1,20.49439,0.06599999999999999,420,25
LA011690-0088,0,20.386726,0.2947826086956521,420,25
LA010390-0086,1,19.058653,0.2475213675213675,420,25
LA011989-0129,1,18.77626,0.34582159624413134,420,25
LA020689-0022,1,18.654099,0.31163120567375874,420,25
FT931-2779,0,12.33889,0.09547619047619042,421,25
FT933-4383,0,11.8105,0.03575757575757574,421,25
FBIS4-53866,0,11.026218,0.03614035087719297,421,25
LA040790-0126,0,11.001229,0.2946666666666666,421,25
FBIS3-22152,0,10.826214,-0.04512820512820513,421,25
LA062890-0110,0,12.604323,0.01973333333333333,422,25
FT944-2627,0,12.381614,0.15844444444444436,422,25
FT944-2524,0,11.491346,0.0255072463768116,422,25
FBIS4-36101,0,10.959179,0.11512820512820512,422,25
LA101489-0065,1,10.825184,-0.023095238095238106,422,25
FT942-11666,1,22.477549,0.1519047619047619,423,25
FT933-2528,1,22.29892,0.27960784313725484,423,25
FT944-439,1,22.112698,0.09454545454545453,423,25
FBIS4-32072,1,21.894691,0.09460317460317458,423,25
FT943-7734,1,21.871471,0.04698412698412697,423,25
FT944-3141,0,7.051557,-0.05275362318840578,424,25
LA103190-0037,0,7.051557,0.019722222222222214,424,25
LA111689-0152,0,7.051557,0.13256410256410253,424,25
LA072689-0058,0,7.0358224,0.016521739130434778,424,25
LA052890-0009,0,6.9870763,-0.08753623188405794,424,25
FBIS4-26260,1,11.445114,0.17571428571428566,425,25
LA091590-0091,1,11.0711155,-0.0023076923076923075,425,25
FBIS3-58171,1,11.061182,-0.041851851851851835,425,25
FBIS4-58263,1,10.917299,0.20206896551724135,425,25
LA071389-0111,1,10.871088,0.09460317460317458,425,25
LA051990-0141,0,13.191021,0.08476190476190475,426,25
LA041089-0080,0,11.6655445,0.009425287356321843,426,25
LA070390-0036,1,11.620773,0.013580246913580254,426,25
LA012990-0011,0,11.569998,-0.0291111111111111,426,25
LA082790-0084,0,11.5565405,-0.027407407407407405,426,25
LA082089-0008,1,16.645687,0.16070175438596487,427,25
FT933-1362,1,15.389824,-0.02407407407407407,427,25
FR941028-2-00201,0,14.126129,0.2193333333333333,427,25
FT924-7120,1,14.024277,0.052380952380952354,427,25
FT922-7705,1,13.195225,-0.034999999999999996,427,25
LA083090-0246,0,12.1676855,0.31401709401709393,428,25
FBIS4-66212,0,11.373832,0.08199999999999999,428,25
FBIS4-38757,0,11.316113,0.10091954022988503,428,25
LA030990-0060,0,11.28607,0.186060606060606,428,25
FT941-16778,1,10.811983,0.36666666666666664,428,25
LA110389-0072,1,15.062895,0.03166666666666666,429,25
LA052190-0047,0,14.85724,-0.08566666666666665,429,25
LA062090-0050,1,14.665972,0.051333333333333335,429,25
LA010590-0062,1,14.454158,0.00551724137931034,429,25
FT932-10547,1,14.260535,0.1725641025641025,429,25
LA031389-0095,0,18.367445,-0.0014583333333333358,430,25
LA073089-0143,1,17.086674,0.18079999999999996,430,25
LA080389-0111,1,17.073605,0.0725252525252525,430,25
LA061589-0055,1,16.03025,-0.03420289855072463,430,25
FT911-4886,1,15.342434,0.11165577342047932,430,25
FBIS3-46247,1,11.311753,0.019999999999999993,431,25
FBIS4-22880,1,10.846091,0.33602836879432624,431,25
FBIS3-20965,1,10.831484,0.14246913580246912,431,25
FBIS3-40520,1,10.738638,0.1878571428571428,431,25
FBIS4-44737,1,10.509848,0.17839999999999992,431,25
FT933-17008,0,10.755975,0.22235294117647053,432,25
LA020690-0009,0,10.402788,0.0994444444444444,432,25
FT922-3158,0,10.249755,0.034736842105263156,432,25
FT923-9219,0,10.060238,0.017543859649122796,432,25
FT923-12661,0,10.060238,0.0018037518037518074,432,25
FT924-9527,0,13.207598,0.25333333333333324,433,25
FT931-15365,1,12.748895,0.04318840579710145,433,25
LA031989-0196,0,12.488016,0.04245614035087719,433,25
FBIS3-13963,1,11.00848,0.046086956521739116,433,25
FBIS3-39640,0,10.134823,0.041388888888888885,433,25
FBIS4-15983,1,9.010666,0.0998333333333333,434,25
FBIS3-23779,1,8.796744,0.29499999999999993,434,25
FBIS3-23777,1,8.6885,0.22424242424242416,434,25
FT943-14253,1,8.655019,0.08102564102564101,434,25
FBIS3-36117,0,8.614734,0.10285714285714283,434,25
LA121589-0139,0,12.818815,0.27583333333333326,435,25
LA082189-0092,0,11.639069,0.21086956521739125,435,25
LA051590-0008,0,11.6229105,0.3241666666666666,435,25
FBIS3-27959,0,11.504406,0.03416666666666666,435,25
FT943-8138,0,11.204991,0.07644444444444441,435,25
FBIS3-27285,0,10.594955,0.07131313131313129,436,25
FT942-13580,0,9.994491,0.3112962962962962,436,25
LA112690-0054,1,9.840849,0.289047619047619,436,25
FBIS3-11568,1,9.749218,0.20965517241379308,436,25
FT931-14769,1,9.71661,0.3310526315789473,436,25
FT941-5812,0,12.543911,0.0064000000000000124,437,25
FT941-16324,0,11.884956,0.20666666666666667,437,25
FT942-3871,0,11.848943,-0.011388888888888893,437,25
FT943-13268,0,11.685851,0.0956862745098039,437,25
FT922-7077,0,11.408407,0.046495726495726496,437,25
FT923-14219,0,9.31339,0.18948717948717947,438,25
FBIS3-33309,1,8.364754,0.2573737373737373,438,25
FT924-2517,0,8.282791,0.29927536231884044,438,25
LA031590-0065,0,8.130077,0.05249999999999999,438,25
FBIS4-51074,1,8.047753,0.11363636363636359,438,25
LA100589-0058,0,14.079947,0.0068686868686868695,439,25
FR940627-2-00078,0,12.565465,0.039999999999999994,439,25
FT942-14635,1,12.176708,-0.016999999999999984,439,25
LA102089-0100,0,12.096449,-0.011999999999999993,439,25
FR941006-0-00056,0,12.000536,0.09566666666666665,439,25
LA031690-0183,1,10.244872,0.3004347826086956,440,25
LA060689-0153,1,9.336216,0.026944444444444438,440,25
FR940513-1-00101,0,9.2096,0.1763636363636363,440,25
LA032290-0007,1,9.155285,-0.03999999999999999,440,25
LA052890-0002,0,8.934223,0.3484773662551439,440,25
LA112690-0027,1,15.628166,0.09145833333333331,441,25
LA092690-0153,0,15.615651,0.09944444444444443,441,25
FBIS4-67664,1,15.223649,0.3253333333333333,441,25
LA073090-0058,0,15.223649,-0.008333333333333338,441,25
LA092090-0248,1,15.070203,-0.04857142857142856,441,25
LA050489-0087,0,8.492267,0.04688172043010751,442,25
LA121090-0007,0,8.473166,0.051666666666666666,442,25
FBIS3-32664,0,8.1055975,0.059310344827586195,442,25
FT941-7537,0,7.917472,0.03310344827586207,442,25
LA121789-0069,0,7.4189825,-0.06666666666666665,442,25
FBIS4-3998,1,8.766646,0.1428571428571428,443,25
LA042789-0136,1,8.506839,0.3284848484848484,443,25
FBIS4-29593,0,8.465351,0.2820202020202019,443,25
LA060889-0154,0,8.339059,0.32489795918367337,443,25
FBIS4-48293,0,8.132986,0.060222222222222205,443,25
FBIS4-45803,1,16.028015,0.16988505747126434,444,25
FBIS4-44747,1,15.422307,0.041066666666666654,444,25
FT943-4354,1,14.813602,0.18333333333333332,444,25
FR940318-0-00170,1,14.273998,0.04857142857142855,444,25
FR940318-0-00213,1,14.273998,0.20499999999999996,444,25
FT931-11616,1,12.182492,0.3140350877192982,445,25
FT942-2917,1,11.761932,0.28333333333333327,445,25
LA102790-0157,0,11.761932,0.2094117647058823,445,25
LA110789-0149,1,11.703853,0.005057471264367812,445,25
LA121790-0116,0,11.523384,0.23111111111111107,445,25
FT924-8062,1,9.588725,0.06416666666666666,446,25
FBIS4-56591,1,9.475318,0.020266666666666655,446,25
FT941-11012,0,9.375123,0.3481249999999999,446,25
FBIS4-10911,1,9.289269,0.3253333333333332,446,25
FT943-11047,1,9.262163,0.15410256410256404,446,25
FT922-334,0,11.604546,0.010144927536231882,447,25
FT922-578,0,11.16242,0.3389898989898989,447,25
FT921-13537,0,9.823916,0.2589743589743589,447,25
FBIS3-24505,1,9.536487,0.24606060606060604,447,25
LA060990-0066,0,9.386312,-0.02733333333333333,447,25
FT934-3853,0,8.624012,0.3578333333333333,448,25
FT944-16365,0,8.302617,0.13088888888888886,448,25
FT921-6247,0,8.245427,0.19741935483870962,448,25
FT931-11047,0,8.245427,0.16352941176470587,448,25
FT921-12138,0,8.071614,0.37208333333333327,448,25
FR940523-0-00038,0,12.227402,0.01999999999999999,449,25
FT934-6703,0,12.121614,0.30666666666666664,449,25
LA052190-0106,0,10.972245,0.1108108108108108,449,25
LA010790-0029,0,10.655716,-0.012799999999999995,449,25
LA060590-0014,0,10.285263,0.0735632183908046,449,25
