doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.9025149079595541,401,20
FBIS3-20090,1,9.290847,0.8271365548373858,401,20
FT941-4506,0,9.233107,0.831796863896916,401,20
FBIS4-18372,0,9.083562,0.8678100128369703,401,20
FT924-4470,1,8.691005,0.6723070724828774,401,20
LA101290-0115,1,11.674699,0.8852677950382565,402,20
LA072489-0053,0,10.390393,0.8289221456196402,402,20
LA100890-0105,0,9.990089,0.7669423778938127,402,20
LA030690-0022,0,9.987107,0.9409095188776951,402,20
LA020789-0112,0,9.914637,0.8841709908574252,402,20
LA030689-0082,0,10.093675,0.6545800166330047,403,20
LA083089-0024,0,9.708849,0.7834233018443544,403,20
FR940525-1-00062,1,9.441388,0.8779360870151467,403,20
LA071290-0133,1,9.441388,0.8877156809549648,403,20
FR940525-1-00078,1,9.323615,0.943008408595453,403,20
FBIS4-14340,0,11.890872,0.7949600674636639,404,20
FT934-17386,0,11.085657,0.892820941241994,404,20
FT934-8237,0,10.767681,0.8337689862239492,404,20
FT934-9649,0,10.700646,0.8411015099938902,404,20
FT934-17378,0,10.673793,0.9592091684319156,404,20
FBIS3-42549,0,12.6898575,0.8313781967356201,405,20
FBIS3-59742,0,11.0759945,0.8939930788698932,405,20
FBIS3-40213,0,10.533146,0.7986606675735063,405,20
FBIS3-42550,0,10.375032,0.9173920961573483,405,20
LA012289-0002,0,10.119149,0.8632956737393221,405,20
LA121189-0042,0,14.436002,0.9234804568673591,406,20
FT922-4560,0,13.775206,0.8670838169248626,406,20
LA051790-0095,1,13.43512,0.8998982096880426,406,20
LA111589-0149,0,13.344221,0.7397239766081871,406,20
LA080489-0045,1,13.305286,0.7207314059797381,406,20
LA050889-0063,1,15.4146805,0.9306731395417678,407,20
LA012589-0100,1,13.370525,0.8503499185121274,407,20
FT941-15416,1,13.210795,0.8122276494155095,407,20
LA012489-0067,0,13.210795,0.9291036379547444,407,20
FT921-6003,1,13.190692,0.8519256098203466,407,20
LA060689-0099,0,14.307083,0.7773232586416536,408,20
LA082189-0033,0,14.284037,0.8738977260595708,408,20
LA082889-0052,0,13.61459,0.8281791435109512,408,20
FT923-1747,1,13.408705,0.20768339991893928,408,20
LA092390-0028,1,13.408705,0.8973972339608144,408,20
FT941-758,1,13.520545,0.8943530701754386,409,20
FT923-13692,1,12.870329,0.8515140932900972,409,20
FT923-13817,1,11.633671,0.8678958542853951,409,20
LA110489-0092,0,11.46385,0.9319508621661219,409,20
LA041689-0098,0,11.176984,0.9615481522956327,409,20
FBIS4-64577,1,12.05719,0.6672621122342279,410,20
FBIS3-59001,1,11.296025,0.7810912771439088,410,20
FT931-16236,0,11.077779,0.9053399923165578,410,20
FBIS3-39341,1,10.944582,0.8627272727272728,410,20
FT932-16523,1,10.917326,0.9095891707686483,410,20
LA101289-0146,1,18.396696,0.8929323308270677,411,20
FT922-4205,1,17.11045,0.9051451258114707,411,20
FT934-6249,0,15.800142,0.8131453991103114,411,20
LA050490-0070,0,15.5291195,0.9537784390304382,411,20
LA041589-0050,1,15.266436,0.18206537600933942,411,20
LA041890-0141,0,8.366061,0.9007670521595469,412,20
FT933-6584,1,8.080351,0.9197090615213658,412,20
LA021489-0071,1,8.027657,0.9212489823284326,412,20
FBIS4-1468,1,7.752486,0.7911563294854236,412,20
FT943-8889,0,7.5650406,0.8233096786911098,412,20
FBIS4-51135,0,8.786941,0.7934072022160665,413,20
FT943-2620,0,8.498466,0.7567111987805971,413,20
FBIS3-7699,0,8.378071,0.9154207173985921,413,20
FBIS3-40861,0,8.363681,0.7714038128249567,413,20
FBIS4-27541,0,8.3462105,0.7278942435751985,413,20
LA040590-0222,0,14.256916,0.8400065584522053,414,20
FT921-9644,1,13.95374,0.6469571279191355,414,20
LA061890-0107,0,13.594603,0.9362262644694076,414,20
FT921-8261,0,13.446551,0.859031498823176,414,20
FT943-11487,0,13.357056,0.8124456685458535,414,20
FT921-3261,1,16.829954,0.9454578643139641,415,20
FBIS3-60083,1,16.679523,0.8789270080423496,415,20
FBIS3-60025,1,15.317625,0.9084440072142974,415,20
FBIS4-2802,1,14.865173,0.7752583613133911,415,20
FBIS4-21166,1,14.74885,0.8519197000616962,415,20
FBIS3-45089,0,11.886904,0.8666319575918213,416,20
FBIS3-25805,0,11.684843,0.9670175438596492,416,20
FBIS4-66355,1,11.587604,0.8403707167757843,416,20
FBIS3-46276,1,11.393773,0.9359578947368421,416,20
FBIS3-3711,0,11.3775835,0.9665567533291058,416,20
LA092989-0114,1,6.5508046,0.959371414317785,417,20
FBIS4-25449,0,6.510442,0.6861571737563087,417,20
LA092989-0098,1,6.3569546,0.7969762827175658,417,20
FT931-3244,0,6.223255,0.8640939597315436,417,20
LA082990-0115,0,6.203093,0.906004447739066,417,20
LA102189-0167,1,9.719133,0.8592780293274622,418,20
LA051889-0088,1,9.578237,0.7574370709382151,418,20
LA022490-0006,0,9.041793,0.7350514930393831,418,20
LA081189-0137,1,9.041793,0.9334543254688445,418,20
LA060890-0112,1,9.031743,0.9520691850594227,418,20
