doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.990706632960154,401,10
FBIS3-20090,1,9.290847,0.8174838214324888,401,10
FT941-4506,0,9.233107,0.980393494825429,401,10
FBIS4-18372,0,9.083562,0.7263616557734204,401,10
FT924-4470,1,8.691005,0.9304059652029826,401,10
LA101290-0115,1,11.674699,0.8085944187639101,402,10
LA072489-0053,0,10.390393,0.9197801036050322,402,10
LA100890-0105,0,9.990089,0.9578417924096936,402,10
LA030690-0022,0,9.987107,0.9910650546919977,402,10
LA020789-0112,0,9.914637,0.2572210426987497,402,10
LA030689-0082,0,10.093675,0.8974090682610861,403,10
LA083089-0024,0,9.708849,0.9926640466833392,403,10
FR940525-1-00062,1,9.441388,0.9079838900734423,403,10
LA071290-0133,1,9.441388,0.7328670746430206,403,10
FR940525-1-00078,1,9.323615,0.8580008580008579,403,10
FBIS4-14340,0,11.890872,0.9545145960624574,404,10
FT934-17386,0,11.085657,0.9781582186416021,404,10
FT934-8237,0,10.767681,0.952622222222222,404,10
FT934-9649,0,10.700646,0.9412888888888887,404,10
FT934-17378,0,10.673793,0.9706444202635715,404,10
FBIS3-42549,0,12.6898575,0.9562582345191041,405,10
FBIS3-59742,0,11.0759945,0.9725401444121132,405,10
FBIS3-40213,0,10.533146,0.8523400846778806,405,10
FBIS3-42550,0,10.375032,0.9779706418086358,405,10
LA012289-0002,0,10.119149,0.7865384615384614,405,10
LA121189-0042,0,14.436002,0.9582037996545767,406,10
FT922-4560,0,13.775206,0.9521064301552106,406,10
LA051790-0095,1,13.43512,0.9309683995922527,406,10
LA111589-0149,0,13.344221,0.6615883925162275,406,10
LA080489-0045,1,13.305286,0.8769782998857888,406,10
LA050889-0063,1,15.4146805,0.7578485921429774,407,10
LA012589-0100,1,13.370525,0.8473539953615854,407,10
FT941-15416,1,13.210795,0.8540284360189572,407,10
LA012489-0067,0,13.210795,0.9069163545568039,407,10
FT921-6003,1,13.190692,0.9910367616687318,407,10
LA060689-0099,0,14.307083,0.8084024322830293,408,10
LA082189-0033,0,14.284037,0.9693719806763283,408,10
LA082889-0052,0,13.61459,0.8395508950323056,408,10
FT923-1747,1,13.408705,0.8165329911239438,408,10
LA092390-0028,1,13.408705,0.868524795982423,408,10
