doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.8978354978354978,401,15
FBIS3-20090,1,9.290847,0.8885541863177646,401,15
FT941-4506,0,9.233107,0.9488805970149254,401,15
FBIS4-18372,0,9.083562,0.8807162179569754,401,15
FT924-4470,1,8.691005,0.3244560607102735,401,15
LA101290-0115,1,11.674699,0.8924359936619131,402,15
LA072489-0053,0,10.390393,0.6378647829463191,402,15
LA100890-0105,0,9.990089,0.8715748737552504,402,15
LA030690-0022,0,9.987107,0.9596878602465196,402,15
LA020789-0112,0,9.914637,0.9189610389610391,402,15
LA030689-0082,0,10.093675,0.8607388035305656,403,15
LA083089-0024,0,9.708849,0.9175819164875252,403,15
FR940525-1-00062,1,9.441388,0.9111836734693877,403,15
LA071290-0133,1,9.441388,0.8831935383659523,403,15
FR940525-1-00078,1,9.323615,0.9173472752107766,403,15
FBIS4-14340,0,11.890872,0.9378635267413817,404,15
FT934-17386,0,11.085657,0.8707347554406377,404,15
FT934-8237,0,10.767681,0.9302184405632682,404,15
FT934-9649,0,10.700646,0.9612676056338029,404,15
FT934-17378,0,10.673793,0.8951436442345534,404,15
FBIS3-42549,0,12.6898575,0.9432435042982711,405,15
FBIS3-59742,0,11.0759945,0.892116347059115,405,15
FBIS3-40213,0,10.533146,0.7920662240799935,405,15
FBIS3-42550,0,10.375032,0.9201606829023349,405,15
LA012289-0002,0,10.119149,0.9271929824561403,405,15
LA121189-0042,0,14.436002,0.8833309689317634,406,15
FT922-4560,0,13.775206,0.9359929598122616,406,15
LA051790-0095,1,13.43512,0.759838191971156,406,15
LA111589-0149,0,13.344221,0.8715765063372116,406,15
LA080489-0045,1,13.305286,0.9292011449388499,406,15
LA050889-0063,1,15.4146805,0.8830460609601714,407,15
LA012589-0100,1,13.370525,0.8245077273083863,407,15
FT941-15416,1,13.210795,0.877827380952381,407,15
LA012489-0067,0,13.210795,0.8397366995792193,407,15
FT921-6003,1,13.190692,0.8574955908289241,407,15
LA060689-0099,0,14.307083,0.7893994540491356,408,15
LA082189-0033,0,14.284037,0.869971264367816,408,15
LA082889-0052,0,13.61459,0.9560107164462882,408,15
FT923-1747,1,13.408705,0.8841768823077236,408,15
LA092390-0028,1,13.408705,0.23615083297937606,408,15
FT941-758,1,13.520545,0.9099854900408917,409,15
FT923-13692,1,12.870329,0.9626545086119553,409,15
FT923-13817,1,11.633671,0.8839131727624145,409,15
LA110489-0092,0,11.46385,0.9179111486803795,409,15
LA041689-0098,0,11.176984,0.8810208272220592,409,15
FBIS4-64577,1,12.05719,0.8536607863484377,410,15
FBIS3-59001,1,11.296025,0.8212481962481962,410,15
FT931-16236,0,11.077779,0.9071354398457202,410,15
FBIS3-39341,1,10.944582,0.936847466259231,410,15
FT932-16523,1,10.917326,0.9165062017521034,410,15
LA101289-0146,1,18.396696,0.6835473210899833,411,15
FT922-4205,1,17.11045,0.9257477644156645,411,15
FT934-6249,0,15.800142,0.9415221172378132,411,15
LA050490-0070,0,15.5291195,0.8904433497536945,411,15
LA041589-0050,1,15.266436,0.9366812936778808,411,15
LA041890-0141,0,8.366061,0.9041640719060074,412,15
FT933-6584,1,8.080351,0.9143775838309602,412,15
LA021489-0071,1,8.027657,0.8288668752172401,412,15
FBIS4-1468,1,7.752486,0.9809043415600793,412,15
FT943-8889,0,7.5650406,0.13705320278400374,412,15
FBIS4-51135,0,8.786941,0.6828658802970731,413,15
FT943-2620,0,8.498466,0.902846956964604,413,15
FBIS3-7699,0,8.378071,0.7863285988183276,413,15
FBIS3-40861,0,8.363681,0.860367118914605,413,15
FBIS4-27541,0,8.3462105,0.8723827786148016,413,15
LA040590-0222,0,14.256916,0.9561664757541046,414,15
FT921-9644,1,13.95374,0.7545426736004895,414,15
LA061890-0107,0,13.594603,0.8680934546103085,414,15
FT921-8261,0,13.446551,0.9007282913165267,414,15
FT943-11487,0,13.357056,0.6340587130909712,414,15
FT921-3261,1,16.829954,0.9818991924255083,415,15
FBIS3-60083,1,16.679523,0.857615923595305,415,15
FBIS3-60025,1,15.317625,0.9381938193819384,415,15
FBIS4-2802,1,14.865173,0.8565333920769543,415,15
FBIS4-21166,1,14.74885,0.9267306196525797,415,15
FBIS3-45089,0,11.886904,0.9418219461697723,416,15
FBIS3-25805,0,11.684843,0.8389839034205231,416,15
FBIS4-66355,1,11.587604,0.8913593396352019,416,15
FBIS3-46276,1,11.393773,0.8844652615144419,416,15
FBIS3-3711,0,11.3775835,0.8884718988266447,416,15
LA092989-0114,1,6.5508046,0.9642940102870418,417,15
FBIS4-25449,0,6.510442,0.8213075060532687,417,15
LA092989-0098,1,6.3569546,0.9046679815910584,417,15
FT931-3244,0,6.223255,0.8243789716926633,417,15
LA082990-0115,0,6.203093,0.9695937090432503,417,15
LA102189-0167,1,9.719133,0.9036319612590799,418,15
LA051889-0088,1,9.578237,0.9069885127270888,418,15
LA022490-0006,0,9.041793,0.9089801131180442,418,15
LA081189-0137,1,9.041793,0.7796636806537798,418,15
LA060890-0112,1,9.031743,0.9479823269513992,418,15
FBIS3-41645,0,14.722347,0.8954609612955947,419,15
FBIS3-41503,0,14.377756,0.9269387755102042,419,15
LA040190-0174,1,13.241081,0.8335543500100461,419,15
FBIS4-67400,0,12.673786,0.9340168603326497,419,15
LA020890-0157,0,12.07088,0.9003584229390682,419,15
LA121590-0108,1,20.49439,0.946200415650131,420,15
LA011690-0088,0,20.386726,0.8169573974841332,420,15
LA010390-0086,1,19.058653,0.8113198629327663,420,15
LA011989-0129,1,18.77626,0.894950024005936,420,15
LA020689-0022,1,18.654099,0.9227670288894779,420,15
FT931-2779,0,12.33889,0.8277923009892869,421,15
FT933-4383,0,11.8105,0.8815996301433194,421,15
FBIS4-53866,0,11.026218,0.9193226749183427,421,15
LA040790-0126,0,11.001229,0.9491749174917492,421,15
FBIS3-22152,0,10.826214,0.9494389208674924,421,15
LA062890-0110,0,12.604323,0.7987312294226291,422,15
FT944-2627,0,12.381614,0.9127075878520965,422,15
FT944-2524,0,11.491346,0.9158536585365854,422,15
FBIS4-36101,0,10.959179,0.8663498276022737,422,15
LA101489-0065,1,10.825184,0.9082885239548516,422,15
FT942-11666,1,22.477549,0.9327356853672644,423,15
FT933-2528,1,22.29892,0.8966035467388037,423,15
FT944-439,1,22.112698,0.8947332392076328,423,15
FBIS4-32072,1,21.894691,0.8628074534161492,423,15
FT943-7734,1,21.871471,0.6976420784804019,423,15
FT944-3141,0,7.051557,0.9024981421139885,424,15
LA103190-0037,0,7.051557,0.8527061793116838,424,15
LA111689-0152,0,7.051557,0.791571066296341,424,15
LA072689-0058,0,7.0358224,0.9542816702052371,424,15
LA052890-0009,0,6.9870763,0.8588848623561575,424,15
FBIS4-26260,1,11.445114,0.8838551258440761,425,15
LA091590-0091,1,11.0711155,0.9896043508946735,425,15
FBIS3-58171,1,11.061182,0.6809940445555475,425,15
FBIS4-58263,1,10.917299,0.9364699173082407,425,15
LA071389-0111,1,10.871088,0.8449769028191513,425,15
LA051990-0141,0,13.191021,0.9594971117906897,426,15
LA041089-0080,0,11.6655445,0.9150533049040511,426,15
LA070390-0036,1,11.620773,0.9841876908243613,426,15
LA012990-0011,0,11.569998,0.8825369668825614,426,15
LA082790-0084,0,11.5565405,0.9242096838735494,426,15
LA082089-0008,1,16.645687,0.8640949809266641,427,15
FT933-1362,1,15.389824,0.93833214877991,427,15
FR941028-2-00201,0,14.126129,0.7617430528958679,427,15
FT924-7120,1,14.024277,0.6646109810044236,427,15
FT922-7705,1,13.195225,0.8973544973544975,427,15
LA083090-0246,0,12.1676855,0.800453514739229,428,15
FBIS4-66212,0,11.373832,0.7318646012621917,428,15
FBIS4-38757,0,11.316113,0.8081404628890662,428,15
LA030990-0060,0,11.28607,0.9528092959671908,428,15
FT941-16778,1,10.811983,0.8928329148495662,428,15
LA110389-0072,1,15.062895,0.8401302401302401,429,15
LA052190-0047,0,14.85724,0.8093545809241762,429,15
LA062090-0050,1,14.665972,0.9756687756687756,429,15
LA010590-0062,1,14.454158,0.95735031601293,429,15
FT932-10547,1,14.260535,0.9290058479532163,429,15
LA031389-0095,0,18.367445,0.9201749957933704,430,15
LA073089-0143,1,17.086674,0.9270935960591132,430,15
LA080389-0111,1,17.073605,0.9121722113502936,430,15
LA061589-0055,1,16.03025,0.9596275605214153,430,15
FT911-4886,1,15.342434,0.9476286289163554,430,15
FBIS3-46247,1,11.311753,0.9165673420738975,431,15
FBIS4-22880,1,10.846091,0.9540729112157683,431,15
FBIS3-20965,1,10.831484,0.9381396496422403,431,15
FBIS3-40520,1,10.738638,0.889362843729041,431,15
FBIS4-44737,1,10.509848,0.8318428494993504,431,15
FT933-17008,0,10.755975,0.9551709291311462,432,15
LA020690-0009,0,10.402788,0.9584091920540518,432,15
FT922-3158,0,10.249755,0.8944948578342408,432,15
FT923-9219,0,10.060238,0.8874947509868145,432,15
FT923-12661,0,10.060238,0.29516494067622245,432,15
FT924-9527,0,13.207598,0.8697984421424556,433,15
FT931-15365,1,12.748895,0.9540171182673667,433,15
LA031989-0196,0,12.488016,0.8327000747943157,433,15
FBIS3-13963,1,11.00848,0.9299808189475441,433,15
FBIS3-39640,0,10.134823,0.723068947641265,433,15
FBIS4-15983,1,9.010666,0.9355725337561867,434,15
FBIS3-23779,1,8.796744,0.9224450811843361,434,15
FBIS3-23777,1,8.6885,0.9741263805902589,434,15
FT943-14253,1,8.655019,0.8587511825922423,434,15
FBIS3-36117,0,8.614734,0.9221052631578948,434,15
LA121589-0139,0,12.818815,0.9286384976525822,435,15
LA082189-0092,0,11.639069,0.8738255033557046,435,15
LA051590-0008,0,11.6229105,0.9750440121945984,435,15
FBIS3-27959,0,11.504406,0.9536293164200143,435,15
FT943-8138,0,11.204991,0.9031264196919011,435,15
FBIS3-27285,0,10.594955,0.8888857612010321,436,15
FT942-13580,0,9.994491,0.8991893763493422,436,15
LA112690-0054,1,9.840849,0.856532877882152,436,15
FBIS3-11568,1,9.749218,0.9175250037319004,436,15
FT931-14769,1,9.71661,0.8039470127061368,436,15
FT941-5812,0,12.543911,0.9055927051671733,437,15
FT941-16324,0,11.884956,0.8923570969813744,437,15
FT942-3871,0,11.848943,0.9604461604461604,437,15
FT943-13268,0,11.685851,0.9185611086539879,437,15
FT922-7077,0,11.408407,0.8513658755038066,437,15
FT923-14219,0,9.31339,0.9377704588079228,438,15
FBIS3-33309,1,8.364754,0.8585586773952424,438,15
FT924-2517,0,8.282791,0.8391354272205337,438,15
LA031590-0065,0,8.130077,0.88917569104485,438,15
FBIS4-51074,1,8.047753,0.879657838159279,438,15
LA100589-0058,0,14.079947,0.9652187635617627,439,15
FR940627-2-00078,0,12.565465,0.9212753623188406,439,15
FT942-14635,1,12.176708,0.8923558897243107,439,15
LA102089-0100,0,12.096449,0.9600964436407475,439,15
FR941006-0-00056,0,12.000536,0.9307809854210548,439,15
LA031690-0183,1,10.244872,0.7564155651112172,440,15
LA060689-0153,1,9.336216,0.9160475784516706,440,15
FR940513-1-00101,0,9.2096,0.9621140763997907,440,15
LA032290-0007,1,9.155285,0.8835066101912463,440,15
LA052890-0002,0,8.934223,0.9425979915775835,440,15
LA112690-0027,1,15.628166,0.8969198427931634,441,15
LA092690-0153,0,15.615651,0.9633766233766234,441,15
FBIS4-67664,1,15.223649,0.8946473326172575,441,15
LA073090-0058,0,15.223649,0.9450865356409505,441,15
LA092090-0248,1,15.070203,0.9372708757637476,441,15
LA050489-0087,0,8.492267,0.9427677174156048,442,15
LA121090-0007,0,8.473166,0.9021029307245286,442,15
FBIS3-32664,0,8.1055975,0.9239092495636999,442,15
FT941-7537,0,7.917472,0.25930120432490095,442,15
LA121789-0069,0,7.4189825,0.6978076173898629,442,15
FBIS4-3998,1,8.766646,0.8842213642213642,443,15
LA042789-0136,1,8.506839,0.8760285066407515,443,15
FBIS4-29593,0,8.465351,0.9193021994073702,443,15
LA060889-0154,0,8.339059,0.8682860349527017,443,15
FBIS4-48293,0,8.132986,0.9126814114155886,443,15
FBIS4-45803,1,16.028015,0.7780145929339478,444,15
FBIS4-44747,1,15.422307,0.9077597634342816,444,15
FT943-4354,1,14.813602,0.9077812284334024,444,15
FR940318-0-00170,1,14.273998,0.9289226014889732,444,15
FR940318-0-00213,1,14.273998,0.9900776169498636,444,15
FT931-11616,1,12.182492,0.8084221450524887,445,15
FT942-2917,1,11.761932,0.8894478721721248,445,15
LA102790-0157,0,11.761932,0.7990221455277537,445,15
LA110789-0149,1,11.703853,0.906587929806927,445,15
LA121790-0116,0,11.523384,0.797862731947239,445,15
FT924-8062,1,9.588725,0.8078607860786079,446,15
FBIS4-56591,1,9.475318,0.8497787520805423,446,15
FT941-11012,0,9.375123,0.9128750886857812,446,15
FBIS4-10911,1,9.289269,0.9093509350935093,446,15
FT943-11047,1,9.262163,0.9539585159217061,446,15
FT922-334,0,11.604546,0.6708780764768323,447,15
FT922-578,0,11.16242,0.8573712879985943,447,15
FT921-13537,0,9.823916,0.8500666000666002,447,15
FBIS3-24505,1,9.536487,0.8227035031699755,447,15
LA060990-0066,0,9.386312,0.9290560668711929,447,15
FT934-3853,0,8.624012,0.8335491703763658,448,15
FT944-16365,0,8.302617,0.9480210633599455,448,15
FT921-6247,0,8.245427,0.9025869171197891,448,15
FT931-11047,0,8.245427,0.6238692672641012,448,15
FT921-12138,0,8.071614,0.7383933895561802,448,15
FR940523-0-00038,0,12.227402,0.8721755368814194,449,15
FT934-6703,0,12.121614,0.931015752308528,449,15
LA052190-0106,0,10.972245,0.8899177581480353,449,15
LA010790-0029,0,10.655716,0.9629018019421509,449,15
LA060590-0014,0,10.285263,0.9048450821376587,449,15
