doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.6035117204776647,401,25
FBIS3-20090,1,9.290847,0.9209606356085229,401,25
FT941-4506,0,9.233107,0.8796035376639217,401,25
FBIS4-18372,0,9.083562,0.8832771535580524,401,25
FT924-4470,1,8.691005,0.36214475431606896,401,25
LA101290-0115,1,11.674699,0.860583477758521,402,25
LA072489-0053,0,10.390393,0.936272312162723,402,25
LA100890-0105,0,9.990089,0.7788628979857048,402,25
LA030690-0022,0,9.987107,0.8597775826748608,402,25
LA020789-0112,0,9.914637,0.8551508986096981,402,25
LA030689-0082,0,10.093675,0.8145552389996833,403,25
LA083089-0024,0,9.708849,0.7793768257059395,403,25
FR940525-1-00062,1,9.441388,0.7808743169398906,403,25
LA071290-0133,1,9.441388,0.8444008325899492,403,25
FR940525-1-00078,1,9.323615,0.7291269841269841,403,25
FBIS4-14340,0,11.890872,0.8072828638497651,404,25
FT934-17386,0,11.085657,0.8069068541300525,404,25
FT934-8237,0,10.767681,0.8633362496354621,404,25
FT934-9649,0,10.700646,0.8425283446712016,404,25
FT934-17378,0,10.673793,0.946736719206071,404,25
FBIS3-42549,0,12.6898575,0.8603508771929823,405,25
FBIS3-59742,0,11.0759945,0.9045231071779744,405,25
FBIS3-40213,0,10.533146,0.9051571104632328,405,25
FBIS3-42550,0,10.375032,0.9174676460300804,405,25
LA012289-0002,0,10.119149,0.9637514124293783,405,25
LA121189-0042,0,14.436002,0.7744265809217576,406,25
FT922-4560,0,13.775206,0.8864736224032036,406,25
LA051790-0095,1,13.43512,0.8576543209876542,406,25
LA111589-0149,0,13.344221,0.7612446087492297,406,25
LA080489-0045,1,13.305286,0.8792919799498745,406,25
LA050889-0063,1,15.4146805,0.8187839305103147,407,25
LA012589-0100,1,13.370525,0.8734012450481039,407,25
FT941-15416,1,13.210795,0.9333333333333332,407,25
LA012489-0067,0,13.210795,0.8947803617571058,407,25
FT921-6003,1,13.190692,0.8596483825597749,407,25
LA060689-0099,0,14.307083,0.7768960863697704,408,25
LA082189-0033,0,14.284037,0.8471,408,25
LA082889-0052,0,13.61459,0.8840258541089565,408,25
FT923-1747,1,13.408705,0.9329913230730255,408,25
LA092390-0028,1,13.408705,0.8575096418732782,408,25
FT941-758,1,13.520545,0.7953138954557393,409,25
FT923-13692,1,12.870329,0.8811987179487177,409,25
FT923-13817,1,11.633671,0.8516284338714244,409,25
LA110489-0092,0,11.46385,0.891545189504373,409,25
LA041689-0098,0,11.176984,0.8562794229309034,409,25
FBIS4-64577,1,12.05719,0.9364837126282908,410,25
FBIS3-59001,1,11.296025,0.9214857582755964,410,25
FT931-16236,0,11.077779,0.8787635911773841,410,25
FBIS3-39341,1,10.944582,0.9089171075837741,410,25
FT932-16523,1,10.917326,0.86335744424352,410,25
LA101289-0146,1,18.396696,0.8567524888431169,411,25
FT922-4205,1,17.11045,0.8803616042077579,411,25
FT934-6249,0,15.800142,0.8691080669710806,411,25
LA050490-0070,0,15.5291195,0.8811675741076828,411,25
LA041589-0050,1,15.266436,0.9373143438453712,411,25
LA041890-0141,0,8.366061,0.8470406076541044,412,25
FT933-6584,1,8.080351,0.7990005491488191,412,25
LA021489-0071,1,8.027657,0.8713533834586465,412,25
FBIS4-1468,1,7.752486,0.7871713147410357,412,25
FT943-8889,0,7.5650406,0.27934663197455906,412,25
FBIS4-51135,0,8.786941,0.7334911616161615,413,25
FT943-2620,0,8.498466,0.9274696969696969,413,25
FBIS3-7699,0,8.378071,0.2929770003239391,413,25
FBIS3-40861,0,8.363681,0.8536090491339694,413,25
FBIS4-27541,0,8.3462105,0.8940893470790378,413,25
LA040590-0222,0,14.256916,0.827711213517665,414,25
FT921-9644,1,13.95374,0.8409062103929023,414,25
LA061890-0107,0,13.594603,0.8453179532682636,414,25
FT921-8261,0,13.446551,0.8905740564541705,414,25
FT943-11487,0,13.357056,0.824372211599745,414,25
FT921-3261,1,16.829954,0.92950329144225,415,25
FBIS3-60083,1,16.679523,0.7910439024390242,415,25
FBIS3-60025,1,15.317625,0.9057442748091601,415,25
FBIS4-2802,1,14.865173,0.8415828524319866,415,25
FBIS4-21166,1,14.74885,0.8524999999999998,415,25
FBIS3-45089,0,11.886904,0.8614748201438848,416,25
FBIS3-25805,0,11.684843,0.8348816768086543,416,25
FBIS4-66355,1,11.587604,0.9047340258105129,416,25
FBIS3-46276,1,11.393773,0.8154944707740915,416,25
FBIS3-3711,0,11.3775835,0.8852533609100308,416,25
LA092989-0114,1,6.5508046,0.8908677337826452,417,25
FBIS4-25449,0,6.510442,0.7840486533449174,417,25
LA092989-0098,1,6.3569546,0.6120852997727669,417,25
FT931-3244,0,6.223255,0.9082490033731982,417,25
LA082990-0115,0,6.203093,0.8023719055843407,417,25
LA102189-0167,1,9.719133,0.7797079365079363,418,25
LA051889-0088,1,9.578237,0.7927317676143386,418,25
LA022490-0006,0,9.041793,0.872703505644682,418,25
LA081189-0137,1,9.041793,0.8382543265613243,418,25
LA060890-0112,1,9.031743,0.8057753623188405,418,25
FBIS3-41645,0,14.722347,0.8908736059479552,419,25
FBIS3-41503,0,14.377756,0.6072145375644155,419,25
LA040190-0174,1,13.241081,0.9061224489795917,419,25
FBIS4-67400,0,12.673786,0.8956359023152551,419,25
LA020890-0157,0,12.07088,0.8404111111111109,419,25
LA121590-0108,1,20.49439,0.8285530959255694,420,25
LA011690-0088,0,20.386726,0.8831199538638983,420,25
LA010390-0086,1,19.058653,0.740006248047485,420,25
LA011989-0129,1,18.77626,0.8767143311089926,420,25
LA020689-0022,1,18.654099,0.9162318840579708,420,25
FT931-2779,0,12.33889,0.7580100383820488,421,25
FT933-4383,0,11.8105,0.8084747554850645,421,25
FBIS4-53866,0,11.026218,0.9466062437059415,421,25
LA040790-0126,0,11.001229,0.888015779092702,421,25
FBIS3-22152,0,10.826214,0.8651835696110504,421,25
LA062890-0110,0,12.604323,0.9192153110047846,422,25
FT944-2627,0,12.381614,0.791695804195804,422,25
FT944-2524,0,11.491346,0.903370301910043,422,25
FBIS4-36101,0,10.959179,0.939181518151815,422,25
LA101489-0065,1,10.825184,0.904653868528214,422,25
FT942-11666,1,22.477549,0.8970511598347631,423,25
FT933-2528,1,22.29892,0.9266196236559138,423,25
FT944-439,1,22.112698,0.9049702660406883,423,25
FBIS4-32072,1,21.894691,0.8450401284109146,423,25
FT943-7734,1,21.871471,0.7721945213911972,423,25
FT944-3141,0,7.051557,0.8981578947368419,424,25
LA103190-0037,0,7.051557,0.8076888888888887,424,25
LA111689-0152,0,7.051557,0.8702077519379843,424,25
LA072689-0058,0,7.0358224,0.8552583025830256,424,25
LA052890-0009,0,6.9870763,0.8265017667844522,424,25
FBIS4-26260,1,11.445114,0.5632831136220965,425,25
LA091590-0091,1,11.0711155,0.8921630276564773,425,25
FBIS3-58171,1,11.061182,0.8761201079622132,425,25
FBIS4-58263,1,10.917299,0.8539540657976411,425,25
LA071389-0111,1,10.871088,0.8679986125563648,425,25
LA051990-0141,0,13.191021,0.9181659693165968,426,25
LA041089-0080,0,11.6655445,0.8741779162339909,426,25
LA070390-0036,1,11.620773,0.878878205128205,426,25
LA012990-0011,0,11.569998,0.7875007610350074,426,25
LA082790-0084,0,11.5565405,0.9163907389787502,426,25
LA082089-0008,1,16.645687,0.8424770305034912,427,25
FT933-1362,1,15.389824,0.8638899933730946,427,25
FR941028-2-00201,0,14.126129,0.8438732149076976,427,25
FT924-7120,1,14.024277,0.9117519379844959,427,25
FT922-7705,1,13.195225,0.9168741058655221,427,25
LA083090-0246,0,12.1676855,0.7189066059225512,428,25
FBIS4-66212,0,11.373832,0.7824419604471193,428,25
FBIS4-38757,0,11.316113,0.8347522281639927,428,25
LA030990-0060,0,11.28607,0.7997148923263572,428,25
FT941-16778,1,10.811983,0.912464034282216,428,25
LA110389-0072,1,15.062895,0.8714276358873607,429,25
LA052190-0047,0,14.85724,0.910003889537145,429,25
LA062090-0050,1,14.665972,0.7940074264495857,429,25
LA010590-0062,1,14.454158,0.8512669376693766,429,25
FT932-10547,1,14.260535,0.9368351383874848,429,25
LA031389-0095,0,18.367445,0.7854350490196077,430,25
