doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.5927648578811369,401,10
FBIS3-20090,1,9.290847,0.3811965811965811,401,10
FT941-4506,0,9.233107,0.2806584362139918,401,10
FBIS4-18372,0,9.083562,-0.15555555555555556,401,10
FT924-4470,1,8.691005,0.14358974358974358,401,10
LA101290-0115,1,11.674699,0.2148148148148148,402,10
LA072489-0053,0,10.390393,0.28055555555555556,402,10
LA100890-0105,0,9.990089,0.5688888888888889,402,10
LA030690-0022,0,9.987107,0.5777777777777778,402,10
LA020789-0112,0,9.914637,0.29166666666666663,402,10
LA030689-0082,0,10.093675,0.21025641025641023,403,10
LA083089-0024,0,9.708849,0.3493333333333333,403,10
FR940525-1-00062,1,9.441388,0.1911111111111111,403,10
LA071290-0133,1,9.441388,0.2873015873015873,403,10
FR940525-1-00078,1,9.323615,0.388235294117647,403,10
FBIS4-14340,0,11.890872,0.0060606060606060545,404,10
FT934-17386,0,11.085657,0.37499999999999994,404,10
FT934-8237,0,10.767681,0.3959595959595959,404,10
FT934-9649,0,10.700646,-0.0047138047138047205,404,10
FT934-17378,0,10.673793,0.6151761517615176,404,10
FBIS3-42549,0,12.6898575,0.2606060606060606,405,10
FBIS3-59742,0,11.0759945,0.500383141762452,405,10
FBIS3-40213,0,10.533146,0.616161616161616,405,10
FBIS3-42550,0,10.375032,0.4051282051282051,405,10
LA012289-0002,0,10.119149,0.1111111111111111,405,10
LA121189-0042,0,14.436002,0.47361111111111104,406,10
FT922-4560,0,13.775206,0.37448559670781884,406,10
LA051790-0095,1,13.43512,0.23660130718954248,406,10
LA111589-0149,0,13.344221,0.10643274853801167,406,10
LA080489-0045,1,13.305286,-0.04915824915824916,406,10
LA050889-0063,1,15.4146805,0.21142857142857138,407,10
LA012589-0100,1,13.370525,0.48148148148148134,407,10
FT941-15416,1,13.210795,-0.14285714285714285,407,10
LA012489-0067,0,13.210795,0.0944444444444444,407,10
FT921-6003,1,13.190692,0.10555555555555553,407,10
LA060689-0099,0,14.307083,0.5939393939393939,408,10
LA082189-0033,0,14.284037,0.5442561205273069,408,10
LA082889-0052,0,13.61459,0.5603603603603606,408,10
FT923-1747,1,13.408705,0.6041666666666666,408,10
LA092390-0028,1,13.408705,0.574320987654321,408,10
FT941-758,1,13.520545,0.3084444444444444,409,10
FT923-13692,1,12.870329,0.51,409,10
FT923-13817,1,11.633671,-0.1111111111111111,409,10
LA110489-0092,0,11.46385,0.0853801169590643,409,10
LA041689-0098,0,11.176984,0.07724867724867723,409,10
FBIS4-64577,1,12.05719,0.09401709401709399,410,10
FBIS3-59001,1,11.296025,0.15873015873015875,410,10
FT931-16236,0,11.077779,0.19673202614379084,410,10
FBIS3-39341,1,10.944582,0.36363636363636354,410,10
FT932-16523,1,10.917326,0.02222222222222223,410,10
LA101289-0146,1,18.396696,0.13809523809523808,411,10
FT922-4205,1,17.11045,0.20493827160493824,411,10
FT934-6249,0,15.800142,0.48505747126436777,411,10
LA050490-0070,0,15.5291195,-0.1084967320261438,411,10
LA041589-0050,1,15.266436,0.5024691358024691,411,10
LA041890-0141,0,8.366061,0.5793650793650793,412,10
FT933-6584,1,8.080351,0.5415204678362574,412,10
LA021489-0071,1,8.027657,0.49292929292929294,412,10
FBIS4-1468,1,7.752486,0.5781544256120528,412,10
FT943-8889,0,7.5650406,0.591111111111111,412,10
FBIS4-51135,0,8.786941,-0.03589743589743589,413,10
FT943-2620,0,8.498466,0.16842105263157892,413,10
FBIS3-7699,0,8.378071,0.08783068783068781,413,10
FBIS3-40861,0,8.363681,0.29655172413793096,413,10
FBIS4-27541,0,8.3462105,0.5490636704119849,413,10
LA040590-0222,0,14.256916,0.6043572984749456,414,10
FT921-9644,1,13.95374,0.24301075268817204,414,10
LA061890-0107,0,13.594603,0.28677248677248673,414,10
FT921-8261,0,13.446551,-0.10555555555555556,414,10
FT943-11487,0,13.357056,0.145679012345679,414,10
FT921-3261,1,16.829954,0.5957671957671957,415,10
FBIS3-60083,1,16.679523,0.14567901234567898,415,10
FBIS3-60025,1,15.317625,0.3968253968253967,415,10
