doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,2.1760371282653068e-14,9.807555999999849,1,[9.807556],401,"[('la022790', 2.4435157364341463e-14, 0.17716630438649636), ('injuri', 1.3497480378536269e-14, 0.09726128906157026), ('tour', 1.2974465742368157e-14, 0.09349250583054067), ('immedi', 1.1627091987835446e-14, 0.08378348573654067), ('minor', 1.1471981959418581e-14, 0.08266578073626586), ('spokesman', 1.119979900351315e-14, 0.08070446170415614), ('wire', 1.0408521406331527e-14, 0.07500260647273012), ('carri', 9.051085840316687e-15, 0.06522108212403958), ('determin', 8.910644604760931e-15, 0.06420907875567212), ('tourism', 9.705734010449391e-17, 0.11374165583684615), ('plung', 9.388397059774122e-17, 0.1100227789142805), ('recreat', 8.904191778942435e-17, 0.10434836929750686), ('accid', 8.194577608107251e-17, 0.09603238920685246), ('diplomat', 7.586101225431259e-17, 0.0889016445121524), ('militari', 5.996901320452381e-17, 0.07027778479649895)]",15
LA022790-0091,0,9.807556,0.026675100967890497,9.279088672318784,5,[9.30305747],401,"[('injuri', 0.050476926816747224, 0.09726128906157026), ('spokesman', 0.04188421978087133, 0.08070446170415614), ('minor', 0.04187988189646888, 0.08266578073626586), ('immedi', 0.040799405498839446, 0.08378348573654067), ('carri', 0.03152885986415081, 0.06522108212403958), ('accid', 0.03081952460150706, 0.09603238920685246), ('leav', 0.019159068191170803, 0.06858435224990214), ('staff', 0.01269839650527759, 0.05873075655687726), ('embank', 0.004015632341226026, 0.16301007656109565), ('polic', 0.0030879300871683633, 0.15005282152861915), ('road', 0.0025623470004807734, 0.15519597387439676), ('foreign', 0.0016231742276673579, 0.05395483441443966), ('american', 0.0006209545454026687, 0.19329823023068576), ('germani', 6.745029382703859e-12, 0.37132389869779475), ('west', -8.605525786808672e-07, 0.3264367016899173)]",15
LA022790-0091,0,9.807556,0.07089850153701716,9.076516492802988,10,[9.11020849],401,"[('injuri', 0.24753749384229853, 0.09726128906157026), ('minor', 0.22971272549872185, 0.08266578073626586), ('spokesman', 0.20539908924600078, 0.08070446170415614), ('accid', 0.11400074304699563, 0.09603238920685246), ('tourism', 0.06896143488161385, 0.11374165583684615), ('foreign', 0.031057737805535054, 0.05395483441443966), ('immedi', 0.030983647142107724, 0.08378348573654067), ('carri', 0.02260868317019835, 0.06522108212403958), ('suffer', 0.014168905108739362, 0.0763024888047568), ('germani', 0.0004209436946351573, 0.37132389869779475), ('west', -0.01949401654770094, 0.3264367016899173), ('leav', -0.02246368291391592, 0.06858435224990214), ('youth', -0.03401171345960002, 0.29363013787905745), ('hurt', -0.0868494143425803, 0.19809770652568576), ('la022790', -0.09386233651252147, 0.17716630438649636)]",15
LA022790-0091,0,9.807556,0.2286600872863197,9.176578295836503,20,[9.06948284],401,"[('minor', 0.8576458597281446, 0.08266578073626586), ('injuri', 0.7950004579213599, 0.09726128906157026), ('spokesman', 0.6596672183779625, 0.08070446170415614), ('foreign', 0.1974718378245658, 0.05395483441443966), ('west', 0.1062319359508955, 0.3264367016899173), ('germani', 0.08922088384556168, 0.37132389869779475), ('suffer', 0.023194965752343442, 0.0763024888047568), ('carri', -0.04644519076292705, 0.06522108212403958), ('youth', -0.07077382475137073, 0.29363013787905745), ('leav', -0.11849388611218083, 0.06858435224990214), ('road', -0.15993604356293686, 0.15519597387439676), ('tour', -0.20887853967125497, 0.09349250583054067), ('hurt', -0.24094842737828337, 0.19809770652568576), ('la022790', -0.5154503491752976, 0.17716630438649636), ('oberwesel', -0.6560232848177223, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.29430528811692724,8.930109271454548,50,[8.94554346],401,"[('minor', 1.6156780755767859, 0.08266578073626586), ('polic', 1.1998116652590698, 0.15005282152861915), ('west', 0.5803580015133097, 0.3264367016899173), ('foreign', 0.43712302118137664, 0.05395483441443966), ('germani', 0.31619305226169225, 0.37132389869779475), ('suffer', 0.017799692981054504, 0.0763024888047568), ('youth', -0.0665937113996998, 0.29363013787905745), ('carri', -0.12418869104547912, 0.06522108212403958), ('leav', -0.15951430826689728, 0.06858435224990214), ('tuesdai', -0.3387692684769299, 0.0662068552004013), ('tour', -0.3757384466986828, 0.09349250583054067), ('road', -0.3863487929201763, 0.15519597387439676), ('hurt', -0.39296401182450236, 0.19809770652568576), ('la022790', -0.8310364322602294, 0.17716630438649636), ('oberwesel', -0.9409409722712664, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.3176086310302526,8.882551089623034,100,[8.93726418],401,"[('minor', 1.7789097629929262, 0.08266578073626586), ('polic', 1.317270949930875, 0.15005282152861915), ('west', 0.6876236857758445, 0.3264367016899173), ('foreign', 0.501116575158318, 0.05395483441443966), ('germani', 0.35202484538469736, 0.37132389869779475), ('suffer', 0.014143192175488678, 0.0763024888047568), ('youth', -0.07452562188359063, 0.29363013787905745), ('carri', -0.1440673128183339, 0.06522108212403958), ('leav', -0.16269462254099648, 0.06858435224990214), ('tuesdai', -0.37868535368403206, 0.0662068552004013), ('tour', -0.40569804584961894, 0.09349250583054067), ('hurt', -0.4164291212476848, 0.19809770652568576), ('road', -0.43901133943612347, 0.15519597387439676), ('la022790', -0.8872634714835222, 0.17716630438649636), ('oberwesel', -0.9835442104003467, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.32247504255853143,8.87153513533449,200,[8.93879016],401,"[('minor', 1.81816312308662, 0.08266578073626586), ('polic', 1.3481810757293604, 0.15005282152861915), ('west', 0.7177936225913628, 0.3264367016899173), ('foreign', 0.5212473491468463, 0.05395483441443966), ('germani', 0.3465084071234721, 0.37132389869779475), ('suffer', 0.01188620721076127, 0.0763024888047568), ('youth', -0.07498017201036641, 0.29363013787905745), ('carri', -0.14512871479396075, 0.06522108212403958), ('leav', -0.16240599362505473, 0.06858435224990214), ('staff', -0.351899777776691, 0.05873075655687726), ('tour', -0.41478001057956326, 0.09349250583054067), ('hurt', -0.4225551662975024, 0.19809770652568576), ('road', -0.42923683388596484, 0.15519597387439676), ('la022790', -0.896160755382839, 0.17716630438649636), ('oberwesel', -1.0068225167220282, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.32421045136140125,8.868414273850723,500,[8.93828809],401,"[('minor', 1.830732758205134, 0.08266578073626586), ('polic', 1.3572065745285038, 0.15005282152861915), ('west', 0.725582778408675, 0.3264367016899173), ('foreign', 0.5263060905601904, 0.05395483441443966), ('germani', 0.3481155786958395, 0.37132389869779475), ('suffer', 0.011598814955336427, 0.0763024888047568), ('youth', -0.0757646778156734, 0.29363013787905745), ('carri', -0.14668523961646623, 0.06522108212403958), ('leav', -0.16259565918741417, 0.06858435224990214), ('staff', -0.35386307761022745, 0.05873075655687726), ('tour', -0.4169459999040935, 0.09349250583054067), ('hurt', -0.42430976517202273, 0.19809770652568576), ('road', -0.4329446668458837, 0.15519597387439676), ('la022790', -0.9003308613960904, 0.17716630438649636), ('oberwesel', -1.0100016381643984, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.3244593022295047,8.867969942108822,1000,[8.93821655],401,"[('minor', 1.8325375720607737, 0.08266578073626586), ('polic', 1.358502144879709, 0.15005282152861915), ('west', 0.7266969284602247, 0.3264367016899173), ('foreign', 0.5270331072199506, 0.05395483441443966), ('germani', 0.3483396957756325, 0.37132389869779475), ('suffer', 0.01155778065012594, 0.0763024888047568), ('youth', -0.07587853536506081, 0.29363013787905745), ('carri', -0.1469093742096657, 0.06522108212403958), ('leav', -0.1626227265533072, 0.06858435224990214), ('staff', -0.3541435190642094, 0.05873075655687726), ('tour', -0.41725591266318157, 0.09349250583054067), ('hurt', -0.42456127564670093, 0.19809770652568576), ('road', -0.4334763966606147, 0.15519597387439676), ('la022790', -0.9009286907645019, 0.17716630438649636), ('oberwesel', -1.0104562989675216, 0.2643921156794908)]",15
LA022790-0091,0,9.807556,0.3245389838728274,8.86782783698466,5000,[8.93819367],401,"[('minor', 1.8331155974452553, 0.08266578073626586), ('polic', 1.3589170564428947, 0.15005282152861915), ('west', 0.7270535299825667, 0.3264367016899173), ('foreign', 0.527265982367172, 0.05395483441443966), ('germani', 0.34841112067768193, 0.37132389869779475), ('suffer', 0.011544651177493172, 0.0763024888047568), ('youth', -0.07591506472585537, 0.29363013787905745), ('carri', -0.14698119171593432, 0.06522108212403958), ('leav', -0.16263138678667607, 0.06858435224990214), ('staff', -0.35423325820065454, 0.05873075655687726), ('tour', -0.4173551103567292, 0.09349250583054067), ('hurt', -0.42464180394076984, 0.19809770652568576), ('road', -0.4336466579347795, 0.15519597387439676), ('la022790', -0.901120107555428, 0.17716630438649636), ('oberwesel', -1.010601816772682, 0.2643921156794908)]",15
