doc_id,doc_rel,doc_score,escore,intercept,kernel,local_pred,query_id,term_vector,top_feat
LA022790-0091,0,9.807556,0.0,9.807556,1,[9.807556],401,"[('tourism', 9.705734010450228e-17, 0.11374165583684615), ('plung', 9.388397059774938e-17, 0.1100227789142805), ('recreat', 8.90419177894321e-17, 0.10434836929750686), ('injuri', 8.299441345387128e-17, 0.09726128906157026), ('accid', 8.194577608107965e-17, 0.09603238920685246), ('tour', 7.97784581985787e-17, 0.09349250583054067), ('diplomat', 7.586101225431914e-17, 0.0889016445121524), ('immedi', 7.149361604104483e-17, 0.08378348573654067), ('minor', 7.053986278723448e-17, 0.08266578073626586), ('spokesman', 6.88662419228964e-17, 0.08070446170415614), ('wire', 6.400076938909602e-17, 0.07500260647273012), ('militari', 5.996901320452898e-17, 0.07027778479649895), ('center', 5.916255222212958e-17, 0.06933269185033786), ('leav', 5.852398361172227e-17, 0.06858435224990214), ('tuesdai', 5.649523224501232e-17, 0.0662068552004013), ('carri', 5.56540583405675e-17, 0.06522108212403958), ('determin', 5.4790501762391456e-17, 0.06420907875567212), ('author', 4.9158875142704734e-17, 0.057609366296126625), ('home', 4.1962437084396724e-17, 0.04917584874868581), ('edit', 4.058553944013982e-17, 0.04756226014418656)]",20
LA022790-0091,0,9.807556,0.014494670368091487,9.435565028950435,5,[9.45095816],401,"[('tourism', 0.03721116932376326, 0.11374165583684615), ('minor', 0.031439684244104475, 0.08266578073626586), ('immedi', 0.0258805352585076, 0.08378348573654067), ('tuesdai', 0.0227242892333753, 0.0662068552004013), ('leav', 0.021122576957025557, 0.06858435224990214), ('determin', 0.019834043809992898, 0.06420907875567212), ('author', 0.01710781507387605, 0.057609366296126625), ('polic', 0.007062855360839109, 0.15005282152861915), ('twenti', 0.0055772826221723365, 0.11923405506988115), ('passeng', 0.004650230124849518, 0.09941504355358718), ('foreign', 0.003041457369522715, 0.05395483441443966), ('staff', 0.0030378426383797096, 0.05873075655687726), ('column', 0.0015442579632731384, 0.046114271709345254), ('american', 0.0011927237769751692, 0.19329823023068576), ('page', 0.0009319498517722975, 0.027829669463398092), ('west', 2.622203262718365e-05, 0.3264367016899173), ('youth', 2.0015693614563345e-05, 0.29363013787905745), ('germani', -1.0657762935363692e-14, 0.37132389869779475), ('suffer', -0.0015196645396128243, 0.0763024888047568), ('hurt', -0.00794941698563394, 0.19809770652568576)]",20
LA022790-0091,0,9.807556,0.10662643944165184,9.071511927980335,10,[9.16125765],401,"[('injuri', 0.2872132681420728, 0.09726128906157026), ('minor', 0.25100325859281214, 0.08266578073626586), ('spokesman', 0.23832084093625322, 0.08070446170415614), ('polic', 0.2346851514130549, 0.15005282152861915), ('accid', 0.0760025305373723, 0.09603238920685246), ('tourism', 0.06593456067389415, 0.11374165583684615), ('foreign', 0.056830813031120274, 0.05395483441443966), ('immedi', 0.05574279045236218, 0.08378348573654067), ('tour', 0.05168366042741412, 0.09349250583054067), ('determin', 0.042719554942742745, 0.06420907875567212), ('wire', 0.0414622456599219, 0.07500260647273012), ('west', 0.03152391232974857, 0.3264367016899173), ('author', 0.004196668636267008, 0.057609366296126625), ('germani', -9.810971738773425e-05, 0.37132389869779475), ('tourist', -0.011877221716707641, 0.10767102520633823), ('staff', -0.01353460459529437, 0.05873075655687726), ('leav', -0.015090083623905686, 0.06858435224990214), ('suffer', -0.05247228749216742, 0.0763024888047568), ('la022790', -0.11390633524878974, 0.17716630438649636), ('hurt', -0.15048048041694673, 0.19809770652568576)]",20
LA022790-0091,0,9.807556,0.25632395113706674,8.983391741774973,20,[9.06099105],401,"[('injuri', 0.9292644806020164, 0.09726128906157026), ('minor', 0.9047929828064502, 0.08266578073626586), ('spokesman', 0.7710754238544244, 0.08070446170415614), ('west', 0.36057037108685386, 0.3264367016899173), ('foreign', 0.29416551084123416, 0.05395483441443966), ('column', 0.22997622239040363, 0.046114271709345254), ('tourism', 0.1447960462103076, 0.11374165583684615), ('accid', 0.06004765531622507, 0.09603238920685246), ('germani', 0.02405782334245395, 0.37132389869779475), ('author', 0.000579077644525337, 0.057609366296126625), ('leav', -0.09855852102855922, 0.06858435224990214), ('tour', -0.09862540765956215, 0.09349250583054067), ('diplomat', -0.10987216857704432, 0.0889016445121524), ('suffer', -0.11061597578926106, 0.0763024888047568), ('tourist', -0.14786884058233776, 0.10767102520633823), ('staff', -0.1608026792422852, 0.05873075655687726), ('american', -0.19871449333764357, 0.19329823023068576), ('hurt', -0.26731303853919636, 0.19809770652568576), ('oberwesel', -0.3702372368788385, 0.2643921156794908), ('la022790', -0.431136109636717, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.4124762255881375,8.734773159487984,50,[9.09696424],401,"[('minor', 1.3842646260130567, 0.08266578073626586), ('injuri', 1.2515002194761775, 0.09726128906157026), ('polic', 1.1800854877396096, 0.15005282152861915), ('spokesman', 1.038456846603381, 0.08070446170415614), ('west', 0.7035119155323598, 0.3264367016899173), ('foreign', 0.5237794169446639, 0.05395483441443966), ('tourism', 0.2795101457749165, 0.11374165583684615), ('germani', 0.17903445418596114, 0.37132389869779475), ('author', 0.05167861659040521, 0.057609366296126625), ('accid', 0.03385864161058002, 0.09603238920685246), ('leav', -0.10807134242482565, 0.06858435224990214), ('world', -0.1678889183727524, 0.05190116535117064), ('wire', -0.198328547068275, 0.07500260647273012), ('tour', -0.24722117957173992, 0.09349250583054067), ('diplomat', -0.2509801985888805, 0.0889016445121524), ('staff', -0.26980596833715026, 0.05873075655687726), ('american', -0.2951843005641756, 0.19329823023068576), ('hurt', -0.40465595818044325, 0.19809770652568576), ('oberwesel', -0.5409943833065946, 0.2643921156794908), ('la022790', -0.7040375157747093, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.4337654889160931,8.705364472927023,100,[9.09606382],401,"[('minor', 1.4938132750961803, 0.08266578073626586), ('injuri', 1.3252953666564313, 0.09726128906157026), ('polic', 1.2467212583393834, 0.15005282152861915), ('spokesman', 1.0996898169559655, 0.08070446170415614), ('west', 0.7562822693251228, 0.3264367016899173), ('foreign', 0.5752352377841592, 0.05395483441443966), ('tourism', 0.2967267260036486, 0.11374165583684615), ('germani', 0.21130849745657546, 0.37132389869779475), ('author', 0.062058565072358386, 0.057609366296126625), ('accid', 0.02632867348864234, 0.09603238920685246), ('leav', -0.11095571938305403, 0.06858435224990214), ('world', -0.18441129752030783, 0.05190116535117064), ('wire', -0.2223544735663786, 0.07500260647273012), ('diplomat', -0.276411447984354, 0.0889016445121524), ('tour', -0.277170059735322, 0.09349250583054067), ('staff', -0.2962969412142162, 0.05873075655687726), ('american', -0.31629074625852205, 0.19329823023068576), ('hurt', -0.42001142400923286, 0.19809770652568576), ('oberwesel', -0.5694955323853036, 0.2643921156794908), ('la022790', -0.7737694867333376, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.4392730689455703,8.698170607026984,200,[9.09583856],401,"[('minor', 1.523364812054182, 0.08266578073626586), ('injuri', 1.3445698684768506, 0.09726128906157026), ('polic', 1.263768048778628, 0.15005282152861915), ('spokesman', 1.1156832127770728, 0.08070446170415614), ('west', 0.7692911190123602, 0.3264367016899173), ('foreign', 0.5890012829251238, 0.05395483441443966), ('tourism', 0.30106151381688867, 0.11374165583684615), ('germani', 0.21936268800981987, 0.37132389869779475), ('author', 0.06474851031309148, 0.057609366296126625), ('accid', 0.024150996306042505, 0.09603238920685246), ('leav', -0.11185854405882002, 0.06858435224990214), ('world', -0.18924992024205206, 0.05190116535117064), ('wire', -0.22875810289966297, 0.07500260647273012), ('diplomat', -0.2827206250867228, 0.0889016445121524), ('tour', -0.2851523336979793, 0.09349250583054067), ('staff', -0.30351043284913165, 0.05873075655687726), ('american', -0.32160682850997474, 0.19329823023068576), ('hurt', -0.4236352082840315, 0.19809770652568576), ('oberwesel', -0.5767973650414824, 0.2643921156794908), ('la022790', -0.793052788825359, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.4408285167540888,8.696170270718577,500,[9.09577491],401,"[('minor', 1.5318077322211694, 0.08266578073626586), ('injuri', 1.350026515909547, 0.09726128906157026), ('polic', 1.2685646216246762, 0.15005282152861915), ('spokesman', 1.1202109729786298, 0.08070446170415614), ('west', 0.7729169176888073, 0.3264367016899173), ('foreign', 0.5929238835536974, 0.05395483441443966), ('tourism', 0.30227569032565227, 0.11374165583684615), ('germani', 0.22161261340180521, 0.37132389869779475), ('author', 0.06550618850842056, 0.057609366296126625), ('accid', 0.02351797390458502, 0.09603238920685246), ('leav', -0.11212848727995725, 0.06858435224990214), ('world', -0.19066203784501573, 0.05190116535117064), ('wire', -0.23058144355454038, 0.07500260647273012), ('diplomat', -0.28447777096589455, 0.0889016445121524), ('tour', -0.2874251705342454, 0.09349250583054067), ('staff', -0.30557785291390077, 0.05873075655687726), ('american', -0.32309374701852683, 0.19329823023068576), ('hurt', -0.42462880205231285, 0.19809770652568576), ('oberwesel', -0.5788544157681995, 0.2643921156794908), ('la022790', -0.7985954643258708, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.4410511998114002,8.695885024076661,1000,[9.09576579],401,"[('minor', 1.5330200087354418, 0.08266578073626586), ('injuri', 1.350808174112788, 0.09726128906157026), ('polic', 1.2692506391123546, 0.15005282152861915), ('spokesman', 1.1208595691995704, 0.08070446170415614), ('west', 0.7734342669315102, 0.3264367016899173), ('foreign', 0.5934867209271477, 0.05395483441443966), ('tourism', 0.3024491415721862, 0.11374165583684615), ('germani', 0.2219338153154227, 0.37132389869779475), ('author', 0.06561456282883928, 0.057609366296126625), ('accid', 0.023426691224066473, 0.09603238920685246), ('leav', -0.11216770482877637, 0.06858435224990214), ('world', -0.19086587898164772, 0.05190116535117064), ('wire', -0.23084302092208048, 0.07500260647273012), ('diplomat', -0.28472839277884404, 0.0889016445121524), ('tour', -0.2877512328500765, 0.09349250583054067), ('staff', -0.30587495512515556, 0.05873075655687726), ('american', -0.32330606258840966, 0.19329823023068576), ('hurt', -0.42476993886946446, 0.19809770652568576), ('oberwesel', -0.5791487259088631, 0.2643921156794908), ('la022790', -0.7993924913658843, 0.17716630438649636)]",20
LA022790-0091,0,9.807556,0.44112248353859396,8.695793772593701,5000,[9.09576287],401,"[('minor', 1.533408263406201, 0.08266578073626586), ('injuri', 1.3510584175905216, 0.09726128906157026), ('polic', 1.2694702059383167, 0.15005282152861915), ('spokesman', 1.1210672136320106, 0.08070446170415614), ('west', 0.7735997855151052, 0.3264367016899173), ('foreign', 0.5936669595397481, 0.05395483441443966), ('tourism', 0.30250464558643037, 0.11374165583684615), ('germani', 0.22203658817729133, 0.37132389869779475), ('author', 0.06564924935215471, 0.057609366296126625), ('accid', 0.023397435572599073, 0.09603238920685246), ('leav', -0.11218028955934474, 0.06858435224990214), ('world', -0.1909312204191197, 0.05190116535117064), ('wire', -0.2309267839960474, 0.07500260647273012), ('diplomat', -0.28480856982367164, 0.0889016445121524), ('tour', -0.287855645483844, 0.09349250583054067), ('staff', -0.30597012133630186, 0.05873075655687726), ('american', -0.3233739976039585, 0.19329823023068576), ('hurt', -0.4248150594314252, 0.19809770652568576), ('oberwesel', -0.5792429286592107, 0.2643921156794908), ('la022790', -0.7996478167220332, 0.17716630438649636)]",20
