cdfr,cne,cpe,dfr,doc_id,doc_rel,doc_score,kernel,ne,pe,query_id,top_feat
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.002,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.0030000000000000005,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.004,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.005,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.006,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.007000000000000001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.008,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.009000000000000001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.01,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.010000000000000002,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.020000000000000004,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.030000000000000006,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.04000000000000001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.05,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.06,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.07,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.08000000000000002,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.09000000000000001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.1,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.1,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.2,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.30000000000000004,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.4,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.5,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.6,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.7000000000000001,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.8,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,0.9,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,1.0,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,1.0,2.6084312140198724,2.7055691140711278,401,20
[[1.22257686]],[[0.12749951]],[[0.28634304]],0.9640970546470018,LA022790-0091,0,9.807556,2.0,2.6084312140198724,2.7055691140711278,401,20
[[1.00135506]],[[0.0337692]],[[0.03507673]],0.9307489571802955,LA022790-0091,0,9.807556,3.0000000000000004,2.997958039042687,3.2210168122293714,401,20
[[1.17365659]],[[0.12546137]],[[0.25485986]],0.9586699748094615,LA022790-0091,0,9.807556,4.0,2.7774507976188167,2.8971918080263683,401,20
[[1.17006301]],[[0.11017789]],[[0.23950924]],0.9607658699329925,LA022790-0091,0,9.807556,5.0,2.811845874137825,2.9266712756292375,401,20
[[1.20549571]],[[0.13334807]],[[0.28108252]],0.960409181364887,LA022790-0091,0,9.807556,6.0,2.6038723553090537,2.7112114355347545,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,7.000000000000001,2.4615200403206123,2.64808248749525,401,20
[[1.00260357]],[[0.04803252]],[[0.0505046]],0.9280510274615688,LA022790-0091,0,9.807556,8.0,2.718844630006334,2.9296283820114875,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,9.0,2.4615200403206123,2.64808248749525,401,20
[[0.98576485]],[[0.07346684]],[[0.06008703]],0.9214921738882053,LA022790-0091,0,9.807556,10.0,2.5631823586156575,2.781556296675202,401,20
[[0.98576485]],[[0.07346684]],[[0.06008703]],0.9214921738882053,LA022790-0091,0,9.807556,10.0,2.5631823586156575,2.781556296675202,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,20.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,30.000000000000004,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,40.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,50.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,60.0,2.4615200403206123,2.64808248749525,401,20
[[1.01519934]],[[0.02592178]],[[0.04050546]],0.936429414594218,LA022790-0091,0,9.807556,70.0,2.8310455196222586,3.023234293477456,401,20
[[0.99396659]],[[0.05193068]],[[0.04617587]],0.9252099516232575,LA022790-0091,0,9.807556,80.0,2.569469547594494,2.7771745678766475,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,90.0,2.4615200403206123,2.64808248749525,401,20
[[1.01446203]],[[0.02733522]],[[0.0412014]],0.9356628580101465,LA022790-0091,0,9.807556,100.0,2.8130574264961634,3.0064861530130953,401,20
[[1.01446203]],[[0.02733522]],[[0.0412014]],0.9356628580101465,LA022790-0091,0,9.807556,100.0,2.8130574264961634,3.0064861530130953,401,20
[[1.00260357]],[[0.04803252]],[[0.0505046]],0.9280510274615688,LA022790-0091,0,9.807556,200.0,2.718844630006334,2.9296283820114875,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,300.00000000000006,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,400.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,500.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,600.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,700.0000000000001,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,800.0,2.4615200403206123,2.64808248749525,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,900.0,2.4615200403206123,2.64808248749525,401,20
[[1.00607945]],[[0.02895153]],[[0.0348193]],0.9328522906073005,LA022790-0091,0,9.807556,1000.0,2.6402275325517,2.8302739449059757,401,20
[[1.00607945]],[[0.02895153]],[[0.0348193]],0.9328522906073005,LA022790-0091,0,9.807556,1000.0,2.6402275325517,2.8302739449059757,401,20
[[0.99430196]],[[0.03111246]],[[0.02556006]],0.9295480982727611,LA022790-0091,0,9.807556,2000.0,2.4615200403206123,2.64808248749525,401,20
