doc_id,doc_rel,doc_score,ktau,query_id,top_feat
LA022790-0091,0,9.807556,0.9533471359558315,401,10
FBIS3-20090,1,9.290847,0.8991769547325101,401,10
FT941-4506,0,9.233107,0.8735003796507212,401,10
FBIS4-18372,0,9.083562,0.8858444651548099,401,10
FT924-4470,1,8.691005,0.9315985130111523,401,10
LA101290-0115,1,11.674699,0.9570305676855893,402,10
LA072489-0053,0,10.390393,0.9210950080515297,402,10
LA100890-0105,0,9.990089,0.8526315789473683,402,10
LA030690-0022,0,9.987107,0.9106911636045493,402,10
LA020789-0112,0,9.914637,0.9155383067414113,402,10
LA030689-0082,0,10.093675,0.9678130511463844,403,10
LA083089-0024,0,9.708849,0.9785842293906809,403,10
FR940525-1-00062,1,9.441388,0.9775906432748537,403,10
LA071290-0133,1,9.441388,0.17602402402402403,403,10
FR940525-1-00078,1,9.323615,0.9005635300372141,403,10
FBIS4-14340,0,11.890872,0.9537777777777776,404,10
FT934-17386,0,11.085657,0.8521894045944677,404,10
FT934-8237,0,10.767681,0.8148827726809377,404,10
FT934-9649,0,10.700646,0.9656405746115505,404,10
FT934-17378,0,10.673793,0.9331450094161957,404,10
FBIS3-42549,0,12.6898575,0.9274272360314424,405,10
FBIS3-59742,0,11.0759945,0.9774583618526121,405,10
FBIS3-40213,0,10.533146,0.8388112663561764,405,10
FBIS3-42550,0,10.375032,0.8543360433604335,405,10
LA012289-0002,0,10.119149,0.8045430533544636,405,10
LA121189-0042,0,14.436002,0.9596866096866097,406,10
FT922-4560,0,13.775206,0.9114770763444138,406,10
LA051790-0095,1,13.43512,0.9587335981702179,406,10
LA111589-0149,0,13.344221,0.681412952060555,406,10
LA080489-0045,1,13.305286,0.5543358109395844,406,10
LA050889-0063,1,15.4146805,0.9633355689693717,407,10
LA012589-0100,1,13.370525,0.9485567417951757,407,10
FT941-15416,1,13.210795,0.7469387755102038,407,10
LA012489-0067,0,13.210795,0.9334805003679175,407,10
FT921-6003,1,13.190692,0.9841171758782469,407,10
LA060689-0099,0,14.307083,0.8426906014649745,408,10
LA082189-0033,0,14.284037,0.8658795749704838,408,10
LA082889-0052,0,13.61459,0.9900603478878239,408,10
FT923-1747,1,13.408705,0.996868793083304,408,10
LA092390-0028,1,13.408705,0.9741220782098148,408,10
FT941-758,1,13.520545,0.9176617764130557,409,10
FT923-13692,1,12.870329,0.9588295477798238,409,10
FT923-13817,1,11.633671,0.9773763136143582,409,10
LA110489-0092,0,11.46385,0.9796437659033077,409,10
LA041689-0098,0,11.176984,0.8778494623655914,409,10
FBIS4-64577,1,12.05719,0.8426883468834687,410,10
FBIS3-59001,1,11.296025,0.8157235302216713,410,10
FT931-16236,0,11.077779,0.9652261509015813,410,10
FBIS3-39341,1,10.944582,0.9787590187590187,410,10
FT932-16523,1,10.917326,0.9454414636653303,410,10
LA101289-0146,1,18.396696,0.9277483209614704,411,10
FT922-4205,1,17.11045,0.8944132917964692,411,10
FT934-6249,0,15.800142,0.9682940516273847,411,10
LA050490-0070,0,15.5291195,0.8932018895050318,411,10
LA041589-0050,1,15.266436,0.9300262149626939,411,10
LA041890-0141,0,8.366061,0.9616830796777079,412,10
FT933-6584,1,8.080351,0.9647869674185461,412,10
LA021489-0071,1,8.027657,0.9582661073464557,412,10
FBIS4-1468,1,7.752486,0.9433114688928641,412,10
